Timestamp,Method,Model,PromptTokens,CompletionTokens,CachedTokens,CacheWriteTokens,AudioInputTokens,VideoInputTokens,ReasoningTokens,AudioOutputTokens,ImageOutputTokens,Cost
2026-02-02T11:10:01.860Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,9.63
2026-02-02T11:16:32.658Z,chat/completions,gpt-5.2,,,,,,,,,,9.59
2026-02-02T11:17:37.674Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,7.9
2026-02-02T11:20:32.647Z,chat/completions,gpt-5.2,,,,,,,,,,8.18
2026-02-02T11:21:35.166Z,chat/completions,gpt-5.2,,,,,,,,,,5.76
2026-02-02T11:22:15.918Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,4.83
2026-02-02T11:25:43.411Z,chat/completions,gpt-5.2,,,,,,,,,,6.1
2026-02-02T11:26:43.408Z,chat/completions,gpt-5.2,,,,,,,,,,6.45
2026-02-02T11:27:35.012Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,5.26
2026-02-02T11:29:41.689Z,chat/completions,gpt-5.2,,,,,,,,,,6.43
2026-02-02T11:31:07.171Z,chat/completions,gpt-5.2,,,,,,,,,,6.83
2026-02-02T11:31:49.119Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,5.32
2026-02-02T11:36:57.589Z,chat/completions,gpt-5.2,,,,,,,,,,5.23
2026-02-02T11:37:47.980Z,chat/completions,gpt-5.2,,,,,,,,,,4.81
2026-02-02T11:38:33.987Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,5.5
2026-02-02T11:40:57.371Z,chat/completions,gpt-5.2,,,,,,,,,,4.69
2026-02-02T11:42:36.881Z,chat/completions,gpt-5.2,,,,,,,,,,7.78
2026-02-02T11:44:14.448Z,chat/completions,gpt-5.2,,,,,,,,,,8.2
2026-02-02T11:45:49.585Z,chat/completions,gpt-5.2,,,,,,,,,,10.35
2026-02-02T11:47:17.859Z,chat/completions,gpt-5.2,,,,,,,,,,7.28
2026-02-02T11:48:00.915Z,chat/completions,gpt-4o,,,,,,,,,,0.1
2026-02-02T11:49:17.645Z,chat/completions,gpt-5.2,,,,,,,,,,9.43
2026-02-02T11:51:40.994Z,chat/completions,gpt-5.2,,,,,,,,,,9.55
2026-02-02T11:52:04.207Z,chat/completions,gpt-5.2,,,,,,,,,,1.78
2026-02-02T11:54:26.150Z,chat/completions,gpt-5.2,,,,,,,,,,15.27
2026-02-02T11:55:51.270Z,chat/completions,gpt-5.2,,,,,,,,,,5.76
2026-02-02T11:57:46.965Z,chat/completions,gpt-5.2,,,,,,,,,,9.38
2026-02-02T11:59:19.689Z,chat/completions,gpt-5.2,,,,,,,,,,6.69
2026-02-02T12:00:29.342Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,8.14
2026-02-02T12:00:31.690Z,chat/completions,gpt-4o,,,,,,,,,,0.11
2026-02-02T13:00:06.522Z,chat/completions,gpt-4o,,,,,,,,,,0.07
2026-02-02T13:00:28.750Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,4.66
2026-02-02T13:01:29.855Z,chat/completions,gpt-5.2,,,,,,,,,,8.61
2026-02-02T13:04:53.545Z,chat/completions,gpt-5.2,,,,,,,,,,2.69
2026-02-02T13:10:59.104Z,chat/completions,gpt-5.2,,,,,,,,,,4.02
2026-02-02T13:12:25.114Z,chat/completions,gpt-5.2,,,,,,,,,,4.2
2026-02-02T13:13:10.182Z,chat/completions,gpt-5.2,,,,,,,,,,1.53
2026-02-02T13:19:18.056Z,chat/completions,gpt-5.2,,,,,,,,,,2.31
2026-02-02T14:14:17.498Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,7.9
2026-02-02T14:15:42.177Z,chat/completions,gpt-5.2,,,,,,,,,,5.92
2026-02-02T14:16:27.099Z,chat/completions,gpt-5.2,,,,,,,,,,4.48
2026-02-02T14:17:22.137Z,chat/completions,gpt-5.2,,,,,,,,,,4.9
2026-02-02T14:19:19.645Z,chat/completions,gpt-5.2,,,,,,,,,,5.03
2026-02-02T16:24:16.987Z,chat/completions,gpt-4o,,,,,,,,,,0.09
2026-02-02T16:24:56.773Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,7.28
2026-02-02T17:01:34.325Z,chat/completions,gpt-5.2,,,,,,,,,,13.7
2026-02-02T17:02:13.139Z,chat/completions,gpt-5.2,,,,,,,,,,3.84
2026-02-02T17:02:51.318Z,chat/completions,gpt-5.2,,,,,,,,,,3.21
2026-02-02T17:06:34.371Z,chat/completions,gpt-5.2,,,,,,,,,,6.81
2026-02-02T17:07:41.917Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,14.77
2026-02-02T17:12:58.108Z,chat/completions,gpt-5.2,,,,,,,,,,22.63
2026-02-02T17:13:59.482Z,chat/completions,gpt-5.2,,,,,,,,,,11.41
2026-02-02T17:14:41.324Z,chat/completions,gpt-5.2,,,,,,,,,,9.99
2026-02-02T17:16:06.247Z,chat/completions,gpt-5.2,,,,,,,,,,24.71
2026-02-02T17:17:36.814Z,chat/completions,gpt-4o,,,,,,,,,,0.07
2026-02-02T17:17:50.178Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,12.23
2026-02-02T17:20:09.310Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,17.09
2026-02-02T17:25:04.876Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,19.18
2026-02-02T17:38:37.142Z,chat/completions,gpt-5.2,,,,,,,,,,15.89
2026-02-02T17:41:23.770Z,chat/completions,gpt-5.2,,,,,,,,,,7.95
2026-02-02T17:43:23.356Z,chat/completions,gpt-5.2,,,,,,,,,,6.01
2026-02-02T17:45:11.112Z,chat/completions,gpt-5.2,,,,,,,,,,6.86
2026-02-02T17:51:20.977Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,11.11
2026-02-02T18:04:50.368Z,chat/completions,gpt-5.2,,,,,,,,,,2.32
2026-02-02T18:04:53.575Z,chat/completions,gpt-4o,,,,,,,,,,0.08
2026-02-02T18:06:49.931Z,chat/completions,gpt-5.2,,,,,,,,,,3.44
2026-02-02T18:08:50.356Z,chat/completions,gpt-5.2,,,,,,,,,,7.8
2026-02-02T18:10:54.524Z,chat/completions,gpt-5.2,,,,,,,,,,4.69
2026-02-02T18:12:24.773Z,chat/completions,gpt-5.2,,,,,,,,,,8.55
2026-02-02T18:17:42.543Z,chat/completions,gpt-5.2,,,,,,,,,,4.36
2026-02-02T18:24:45.293Z,chat/completions,gpt-5.2,,,,,,,,,,8.33
2026-02-02T19:04:37.304Z,chat/completions,gpt-5,,,,,,,,,,33.55
2026-02-02T19:42:53.008Z,chat/completions,gpt-5.2,,,,,,,,,,13.86
2026-02-02T20:20:09.560Z,chat/completions,gpt-5.2,,,,,,,,,,9.94
2026-02-02T20:26:01.856Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,19.87
2026-02-02T20:28:57.043Z,chat/completions,gpt-5.2,,,,,,,,,,11.55
2026-02-02T20:33:41.403Z,chat/completions,gpt-5.2,,,,,,,,,,8.49
2026-02-02T20:35:30.280Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,21.22
2026-02-02T20:37:35.630Z,chat/completions,gpt-5.2,,,,,,,,,,9.5
2026-02-02T20:42:08.533Z,chat/completions,gpt-5.2,,,,,,,,,,7.31
2026-02-02T20:45:22.294Z,chat/completions,gpt-5.2,,,,,,,,,,6.63
2026-02-02T20:47:08.969Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,18.57
2026-02-02T20:51:12.530Z,chat/completions,gpt-5.2,,,,,,,,,,9.44
2026-02-02T20:53:51.860Z,chat/completions,gpt-5.2,,,,,,,,,,6.88
2026-02-02T21:03:00.607Z,chat/completions,gpt-5.2,,,,,,,,,,8.66
2026-02-02T21:06:17.078Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,26.83
2026-02-02T21:12:47.992Z,chat/completions,gpt-5.2,,,,,,,,,,10.4
2026-02-02T21:26:45.114Z,chat/completions,gpt-5.2,,,,,,,,,,10.61
2026-02-02T21:31:07.603Z,chat/completions,gpt-5.2,,,,,,,,,,8.39
2026-02-02T21:32:03.897Z,chat/completions,gpt-5.2,,,,,,,,,,7.36
2026-02-02T21:33:37.450Z,chat/completions,gpt-4o,,,,,,,,,,0.06
2026-02-02T21:34:47.439Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,9.88
2026-02-02T21:39:27.944Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,9.74
2026-02-02T21:42:33.426Z,chat/completions,gpt-5.2,,,,,,,,,,9.69
2026-02-02T21:47:54.868Z,chat/completions,gpt-5.2,,,,,,,,,,11.52
2026-02-02T21:50:26.694Z,chat/completions,gpt-5.2,,,,,,,,,,8.03
2026-02-02T21:52:18.200Z,chat/completions,gpt-5.2,,,,,,,,,,6.54
2026-02-02T22:23:48.645Z,chat/completions,gpt-5.2,,,,,,,,,,14.6
2026-02-02T22:25:12.215Z,chat/completions,gpt-5.2,,,,,,,,,,6.89
2026-02-02T22:26:40.630Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,16.85
2026-02-02T22:29:47.961Z,chat/completions,gpt-5.2,,,,,,,,,,6.54
2026-02-02T22:32:08.283Z,chat/completions,gpt-5.2,,,,,,,,,,6.35
2026-02-02T22:35:22.609Z,chat/completions,gpt-5.2,,,,,,,,,,6.49
2026-02-02T22:36:18.526Z,chat/completions,gpt-5.2,,,,,,,,,,3.52
2026-02-02T22:36:20.817Z,chat/completions,gpt-4o,,,,,,,,,,0.09
2026-02-02T23:13:05.746Z,chat/completions,gpt-5.2,,,,,,,,,,10.14
2026-02-02T23:14:15.972Z,chat/completions,gpt-5.2,,,,,,,,,,1.84
2026-02-02T23:18:09.041Z,chat/completions,gpt-5.2,,,,,,,,,,3.01
2026-02-03T09:11:56.297Z,chat/completions,gpt-5.2,,,,,,,,,,13.39
2026-02-03T09:49:34.175Z,chat/completions,gpt-5.2,,,,,,,,,,15.99
2026-02-03T10:27:52.588Z,chat/completions,gpt-5.2,,,,,,,,,,18.52
2026-02-03T10:29:53.990Z,chat/completions,gpt-5.2,,,,,,,,,,4.74
2026-02-03T13:33:31.331Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,6.05
2026-02-03T13:33:33.885Z,chat/completions,gpt-4o,,,,,,,,,,0.08
2026-02-03T13:34:45.243Z,chat/completions,gpt-5.2,,,,,,,,,,6.84
2026-02-03T13:35:09.229Z,chat/completions,gpt-5.2,,,,,,,,,,1.32
2026-02-03T13:36:00.455Z,chat/completions,gpt-5.2,,,,,,,,,,6.4
2026-02-03T13:37:17.731Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,9.66
2026-02-03T13:39:44.894Z,chat/completions,gpt-5.2,,,,,,,,,,6.14
2026-02-03T13:42:37.748Z,chat/completions,gpt-5.2,,,,,,,,,,9.34
2026-02-03T14:33:29.643Z,chat/completions,gpt-5.2,,,,,,,,,,8.52
2026-02-03T14:34:50.421Z,chat/completions,gpt-5.2,,,,,,,,,,4.43
2026-02-03T18:06:56.857Z,chat/completions,gpt-5,,,,,,,,,,29.31
2026-02-03T18:24:55.222Z,chat/completions,gpt-5,,,,,,,,,,29.74
2026-02-03T18:27:23.960Z,chat/completions,gpt-5,,,,,,,,,,35.09
2026-02-03T18:50:40.875Z,chat/completions,gpt-5,,,,,,,,,,16.1
2026-02-03T18:57:14.816Z,chat/completions,gpt-5,,,,,,,,,,18.78
2026-02-03T19:04:10.058Z,chat/completions,gpt-5,,,,,,,,,,13.67
2026-02-03T19:05:46.398Z,chat/completions,gpt-5,,,,,,,,,,26.83
2026-02-03T19:56:17.077Z,chat/completions,gpt-5,,,,,,,,,,44.75
2026-02-03T19:57:57.123Z,chat/completions,gpt-5,,,,,,,,,,28.68
2026-02-03T20:00:15.455Z,chat/completions,gpt-5,,,,,,,,,,26.26
2026-02-03T20:01:15.141Z,chat/completions,gpt-5,,,,,,,,,,17.64
2026-02-03T20:09:09.241Z,chat/completions,gpt-5,,,,,,,,,,41.31
2026-02-03T20:17:46.388Z,chat/completions,gpt-5,,,,,,,,,,15.13
2026-02-03T20:19:02.956Z,chat/completions,gpt-5,,,,,,,,,,13.83
2026-02-03T20:25:30.215Z,chat/completions,gpt-5,,,,,,,,,,55.07
2026-02-03T20:28:45.423Z,chat/completions,gpt-5,,,,,,,,,,55.13
2026-02-03T20:33:44.454Z,chat/completions,gpt-5,,,,,,,,,,54.91
2026-02-03T20:35:19.671Z,chat/completions,gpt-5,,,,,,,,,,14.7
2026-02-03T20:36:14.096Z,chat/completions,gpt-5,,,,,,,,,,43.32
2026-02-03T20:47:51.955Z,chat/completions,gpt-5,,,,,,,,,,13.27
2026-02-03T20:50:13.065Z,chat/completions,gpt-5,,,,,,,,,,6.08
2026-02-03T20:50:54.135Z,chat/completions,gpt-5,,,,,,,,,,12.94
2026-02-03T20:53:31.497Z,chat/completions,gpt-5,,,,,,,,,,38.76
2026-02-03T20:53:43.476Z,chat/completions,gpt-5,,,,,,,,,,13.62
2026-02-03T20:57:04.110Z,chat/completions,gpt-5,,,,,,,,,,24.23
2026-02-03T20:59:25.318Z,chat/completions,gpt-5,,,,,,,,,,20.03
2026-02-03T21:29:09.886Z,chat/completions,gpt-5,,,,,,,,,,22.73
2026-02-03T21:29:33.852Z,chat/completions,gpt-5,,,,,,,,,,45.08
2026-02-03T21:30:49.598Z,chat/completions,gpt-5,,,,,,,,,,15.8
2026-02-03T21:31:18.371Z,chat/completions,gpt-5,,,,,,,,,,21.74
2026-02-03T21:35:10.437Z,chat/completions,gpt-5,,,,,,,,,,21.67
2026-02-03T21:42:39.327Z,chat/completions,gpt-5,,,,,,,,,,12.91
2026-02-03T21:46:27.753Z,chat/completions,gpt-5,,,,,,,,,,50.11
2026-02-03T21:47:46.318Z,chat/completions,gpt-5,,,,,,,,,,24.19
2026-02-03T21:48:46.176Z,chat/completions,gpt-5,,,,,,,,,,43.19
2026-02-03T21:54:09.548Z,chat/completions,gpt-5,,,,,,,,,,46.31
2026-02-03T21:55:21.275Z,chat/completions,gpt-5,,,,,,,,,,14.85
2026-02-03T21:59:28.195Z,chat/completions,gpt-5,,,,,,,,,,11.97
2026-02-03T22:02:06.094Z,chat/completions,gpt-5,,,,,,,,,,44.35
2026-02-03T22:06:17.579Z,chat/completions,gpt-5,,,,,,,,,,41.6
2026-02-03T22:07:43.306Z,chat/completions,gpt-4.1-mini,,,,,,,,,,3.13
2026-02-03T22:11:23.182Z,chat/completions,gpt-5,,,,,,,,,,17.28
2026-02-03T22:17:38.781Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.26
2026-02-03T22:19:42.637Z,chat/completions,gpt-5,,,,,,,,,,15.11
2026-02-03T22:23:56.770Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.88
2026-02-03T22:30:17.901Z,chat/completions,gpt-5,,,,,,,,,,14.05
2026-02-03T22:31:36.741Z,chat/completions,gpt-5,,,,,,,,,,52.35
2026-02-03T22:33:38.394Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.25
2026-02-03T22:35:43.919Z,chat/completions,gpt-5,,,,,,,,,,20.89
2026-02-03T22:36:52.464Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.14
2026-02-03T22:41:04.228Z,chat/completions,gpt-5,,,,,,,,,,14.75
2026-02-03T22:53:57.006Z,chat/completions,gpt-5,,,,,,,,,,17.83
2026-02-03T22:56:20.510Z,chat/completions,gpt-5,,,,,,,,,,16.95
2026-02-03T23:00:41.274Z,chat/completions,gpt-5,,,,,,,,,,47.53
2026-02-03T23:03:36.354Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.37
2026-02-03T23:05:02.450Z,chat/completions,gpt-5,,,,,,,,,,14.6
2026-02-03T23:13:09.382Z,chat/completions,gpt-5,,,,,,,,,,21.41
2026-02-03T23:17:07.602Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.37
2026-02-03T23:18:41.580Z,chat/completions,gpt-5,,,,,,,,,,33
2026-02-03T23:23:01.197Z,chat/completions,gpt-5,,,,,,,,,,28.12
2026-02-03T23:28:56.774Z,chat/completions,gpt-5,,,,,,,,,,20.31
2026-02-03T23:32:17.550Z,chat/completions,gpt-5,,,,,,,,,,19.21
2026-02-03T23:33:10.987Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.09
2026-02-03T23:33:53.454Z,chat/completions,gpt-5,,,,,,,,,,18.56
2026-02-03T23:36:17.501Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.11
2026-02-03T23:45:41.133Z,chat/completions,gpt-5,,,,,,,,,,13.08
2026-02-03T23:47:56.346Z,chat/completions,gpt-5,,,,,,,,,,20.4
2026-02-03T23:50:09.676Z,chat/completions,gpt-5,,,,,,,,,,15.35
2026-02-04T00:00:18.134Z,chat/completions,gpt-5,,,,,,,,,,17.27
2026-02-04T00:01:32.276Z,chat/completions,gpt-5,,,,,,,,,,14.71
2026-02-04T00:01:59.228Z,chat/completions,gpt-5,,,,,,,,,,23.57
2026-02-04T00:07:57.951Z,chat/completions,gpt-5,,,,,,,,,,16.77
2026-02-04T00:09:46.645Z,chat/completions,gpt-5,,,,,,,,,,19.21
2026-02-04T00:10:58.712Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.53
2026-02-04T00:12:57.151Z,chat/completions,gpt-5,,,,,,,,,,16.59
2026-02-04T01:02:43.492Z,chat/completions,gpt-5,,,,,,,,,,31.81
2026-02-04T01:12:06.893Z,chat/completions,gpt-5,,,,,,,,,,19.49
2026-02-04T01:14:13.429Z,chat/completions,gpt-5,,,,,,,,,,24.23
2026-02-04T01:20:45.143Z,chat/completions,gpt-5,,,,,,,,,,18.62
2026-02-04T01:22:34.962Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.29
2026-02-04T01:23:08.192Z,chat/completions,gpt-5,,,,,,,,,,32.29
2026-02-04T01:24:52.016Z,chat/completions,gpt-5,,,,,,,,,,18.38
2026-02-04T01:25:40.866Z,chat/completions,gpt-5,,,,,,,,,,21.15
2026-02-04T01:39:36.677Z,chat/completions,gpt-5,,,,,,,,,,14.17
2026-02-04T01:47:06.152Z,chat/completions,gpt-5,,,,,,,,,,25.61
2026-02-04T01:49:38.332Z,chat/completions,gpt-5,,,,,,,,,,15.65
2026-02-04T01:51:09.581Z,chat/completions,gpt-5,,,,,,,,,,20.13
2026-02-04T03:15:37.811Z,chat/completions,gpt-5,,,,,,,,,,26.33
2026-02-04T03:19:24.312Z,chat/completions,gpt-5,,,,,,,,,,26.76
2026-02-04T03:23:32.494Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.49
2026-02-04T03:25:19.521Z,chat/completions,gpt-5,,,,,,,,,,19.12
2026-02-04T03:31:26.492Z,chat/completions,gpt-5,,,,,,,,,,29.65
2026-02-04T03:50:05.064Z,chat/completions,gpt-5,,,,,,,,,,29.23
2026-02-04T03:52:01.884Z,chat/completions,gpt-5,,,,,,,,,,23
2026-02-04T03:54:12.085Z,chat/completions,gpt-5,,,,,,,,,,34.01
2026-02-04T03:55:31.495Z,chat/completions,gpt-5,,,,,,,,,,23.33
2026-02-04T03:59:02.951Z,chat/completions,gpt-5,,,,,,,,,,14.72
2026-02-04T04:06:23.610Z,chat/completions,gpt-5,,,,,,,,,,24.01
2026-02-04T04:07:56.733Z,chat/completions,gpt-5,,,,,,,,,,25.95
2026-02-04T04:08:00.607Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.31
2026-02-04T04:09:57.847Z,chat/completions,gpt-5,,,,,,,,,,19.12
2026-02-04T04:15:27.953Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.17
2026-02-04T04:16:21.114Z,chat/completions,gpt-5,,,,,,,,,,34.3
2026-02-04T04:19:04.677Z,chat/completions,gpt-5,,,,,,,,,,12.2
2026-02-04T04:20:29.347Z,chat/completions,gpt-5,,,,,,,,,,8.69
2026-02-04T04:22:36.777Z,chat/completions,gpt-5,,,,,,,,,,16.44
2026-02-04T04:22:45.766Z,chat/completions,gpt-5,,,,,,,,,,14.01
2026-02-04T04:24:13.880Z,chat/completions,gpt-5,,,,,,,,,,33.65
2026-02-04T04:25:03.485Z,chat/completions,gpt-5,,,,,,,,,,8
2026-02-04T04:31:27.788Z,chat/completions,gpt-5,,,,,,,,,,14.73
2026-02-04T04:33:45.541Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.2
2026-02-04T04:36:38.192Z,chat/completions,gpt-5,,,,,,,,,,14.72
2026-02-04T17:00:51.741Z,chat/completions,gpt-4o,,,,,,,,,,0.06
2026-02-04T17:03:11.488Z,chat/completions,gpt-5.2,,,,,,,,,,26.48
2026-02-04T17:04:26.740Z,chat/completions,gpt-5.2,,,,,,,,,,5.77
2026-02-04T17:08:54.575Z,chat/completions,gpt-5.2,,,,,,,,,,7.24
2026-02-04T17:12:07.833Z,chat/completions,gpt-5.2,,,,,,,,,,7.74
2026-02-04T17:14:27.629Z,chat/completions,gpt-5.2,,,,,,,,,,8.27
2026-02-04T17:16:41.986Z,chat/completions,gpt-5.2,,,,,,,,,,5.31
2026-02-04T17:20:29.900Z,chat/completions,gpt-5.2,,,,,,,,,,4.5
2026-02-04T17:25:25.335Z,chat/completions,gpt-5.2,,,,,,,,,,25.06
2026-02-04T18:17:04.290Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,8.22
2026-02-04T18:17:06.831Z,chat/completions,gpt-4o,,,,,,,,,,0.08
2026-02-04T18:18:58.201Z,chat/completions,gpt-5.2,,,,,,,,,,6.88
2026-02-04T18:19:57.770Z,chat/completions,gpt-5.2,,,,,,,,,,3.03
2026-02-04T18:20:45.044Z,chat/completions,gpt-5.2,,,,,,,,,,1.11
2026-02-04T20:31:52.692Z,chat/completions,gpt-5.2,,,,,,,,,,18.32
2026-02-04T20:33:07.459Z,chat/completions,gpt-5.2,,,,,,,,,,18.25
2026-02-04T20:36:33.453Z,chat/completions,gpt-5.2,,,,,,,,,,8.15
2026-02-04T20:39:34.374Z,chat/completions,gpt-5.2,,,,,,,,,,14.4
2026-02-04T20:48:11.810Z,chat/completions,gpt-5.2,,,,,,,,,,10.98
2026-02-04T20:52:14.469Z,chat/completions,gpt-5.2,,,,,,,,,,13.51
2026-02-04T21:12:04.380Z,chat/completions,gpt-5.2,,,,,,,,,,6.54
2026-02-04T21:51:11.339Z,chat/completions,gpt-5.2,,,,,,,,,,18.55
2026-02-04T22:26:52.519Z,chat/completions,gpt-5.2,,,,,,,,,,20.43
2026-02-04T22:31:18.798Z,chat/completions,gpt-5.2,,,,,,,,,,20.47
2026-02-04T22:31:57.264Z,chat/completions,gpt-5.2,,,,,,,,,,5.07
2026-02-04T22:33:11.531Z,chat/completions,gpt-5.2,,,,,,,,,,3.14
2026-02-04T22:36:30.658Z,chat/completions,gpt-5.2,,,,,,,,,,6.38
2026-02-04T22:46:00.382Z,chat/completions,gpt-5.2,,,,,,,,,,5.85
2026-02-04T22:46:03.025Z,chat/completions,gpt-5.2,,,,,,,,,,6.72
2026-02-04T22:49:38.143Z,chat/completions,gpt-5.2,,,,,,,,,,8.25
2026-02-04T22:52:36.992Z,chat/completions,gpt-5.2,,,,,,,,,,8.75
2026-02-04T22:55:37.393Z,chat/completions,gpt-5.2,,,,,,,,,,9.44
2026-02-04T23:00:25.857Z,chat/completions,gpt-5.2,,,,,,,,,,9.69
2026-02-04T23:04:29.533Z,chat/completions,gpt-5.2,,,,,,,,,,9.02
2026-02-04T23:09:35.547Z,chat/completions,gpt-5.2,,,,,,,,,,11.51
2026-02-04T23:10:59.685Z,chat/completions,gpt-5.2,,,,,,,,,,8.93
2026-02-04T23:13:00.083Z,chat/completions,gpt-5.2,,,,,,,,,,4.94
2026-02-04T23:15:29.621Z,chat/completions,gpt-5.2,,,,,,,,,,7.85
2026-02-04T23:19:09.694Z,chat/completions,gpt-5.2,,,,,,,,,,7.05
2026-02-04T23:25:08.326Z,chat/completions,gpt-5.2,,,,,,,,,,4.84
2026-02-04T23:29:40.497Z,chat/completions,gpt-5.2,,,,,,,,,,5.44
2026-02-04T23:33:32.283Z,chat/completions,gpt-5.2,,,,,,,,,,6.06
2026-02-04T23:37:34.240Z,chat/completions,gpt-5.2,,,,,,,,,,5.98
2026-02-04T23:41:59.944Z,chat/completions,gpt-5.2,,,,,,,,,,15.94
2026-02-04T23:45:43.203Z,chat/completions,gpt-5.2,,,,,,,,,,4.04
2026-02-04T23:47:16.431Z,chat/completions,gpt-5.2,,,,,,,,,,8.68
2026-02-04T23:51:53.434Z,chat/completions,gpt-5.2,,,,,,,,,,16.29
2026-02-04T23:52:46.625Z,chat/completions,gpt-5.2,,,,,,,,,,6.58
2026-02-04T23:54:45.898Z,chat/completions,gpt-5.2,,,,,,,,,,13.35
2026-02-04T23:57:07.626Z,chat/completions,gpt-5.2,,,,,,,,,,10.78
2026-02-04T23:58:28.555Z,chat/completions,gpt-5.2,,,,,,,,,,12.13
2026-02-04T23:59:42.655Z,chat/completions,gpt-5.2,,,,,,,,,,11.53
2026-02-05T00:00:43.651Z,chat/completions,gpt-5.2,,,,,,,,,,11.53
2026-02-05T00:01:44.899Z,chat/completions,gpt-5.2,,,,,,,,,,8.33
2026-02-05T00:03:01.150Z,chat/completions,gpt-4o,,,,,,,,,,0.06
2026-02-05T00:03:34.955Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,12.46
2026-02-05T00:09:41.281Z,chat/completions,gpt-5.2,,,,,,,,,,12.99
2026-02-05T00:11:16.410Z,chat/completions,gpt-5.2,,,,,,,,,,10.93
2026-02-05T00:13:02.420Z,chat/completions,gpt-5.2,,,,,,,,,,8.43
2026-02-05T00:15:52.307Z,chat/completions,gpt-5.2,,,,,,,,,,9.07
2026-02-05T00:17:37.757Z,chat/completions,gpt-5.2,,,,,,,,,,13.67
2026-02-05T00:19:25.259Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,15.92
2026-02-05T00:22:07.723Z,chat/completions,gpt-5.2,,,,,,,,,,12.98
2026-02-05T00:23:43.506Z,chat/completions,gpt-5.2,,,,,,,,,,12.34
2026-02-05T00:26:18.366Z,chat/completions,gpt-5.2,,,,,,,,,,8.8
2026-02-05T00:28:11.219Z,chat/completions,gpt-5.2,,,,,,,,,,10.1
2026-02-05T00:30:49.984Z,chat/completions,gpt-5.2,,,,,,,,,,8.55
2026-02-05T00:33:02.636Z,chat/completions,gpt-5.2,,,,,,,,,,9.18
2026-02-05T00:34:23.554Z,chat/completions,gpt-5.2,,,,,,,,,,7
2026-02-05T00:36:03.581Z,chat/completions,gpt-5.2,,,,,,,,,,7.36
2026-02-05T00:37:58.609Z,chat/completions,gpt-5.2,,,,,,,,,,15.22
2026-02-05T00:42:39.110Z,chat/completions,gpt-5.2,,,,,,,,,,18.94
2026-02-05T00:44:45.122Z,chat/completions,gpt-5.2,,,,,,,,,,11.25
2026-02-05T11:45:17.943Z,chat/completions,gemini-3-pro-preview,,,,,,,,,,6.77
2026-02-05T13:24:39.597Z,chat/completions,gpt-5.2,,,,,,,,,,8.19
2026-02-05T13:24:42.545Z,chat/completions,gpt-4o,,,,,,,,,,0.08
2026-02-05T13:27:10.218Z,chat/completions,gpt-5.2,,,,,,,,,,6.68
2026-02-05T13:29:49.777Z,chat/completions,gpt-5.2,,,,,,,,,,10.92
2026-02-05T13:31:56.364Z,chat/completions,gpt-5.2,,,,,,,,,,7.63
2026-02-05T13:36:25.275Z,chat/completions,gpt-5.2,,,,,,,,,,5.12
2026-02-05T13:44:49.125Z,chat/completions,gpt-5,,,,,,,,,,8.09
2026-02-05T13:44:52.086Z,chat/completions,gpt-4.1,,,,,,,,,,0.07
2026-02-05T13:45:17.550Z,chat/completions,gpt-5.2,,,,,,,,,,7.11
